#nodeID	final
SIRT4	0.0002719775839851661
ATAD3B	0.00027182753215039914
FNTB	0.0002717861214566691
CHURC1-FNTB	0.0002712573137511419
PGGT1B	0.00027117967652303304
PPAP2B	0.0002711289389174322
PPAP2C	0.000270466719269923
ARHGAP1	0.0002703475870557073
PPAPDC1A	0.0002702994183734797
PPAPDC1B	0.0002702994183734797
LPPR2	0.0002701757327224386
PPAP2A	0.0002701757327224386
UBIAD1	0.00026934348318962727
STARD13	0.0002674038523351044
SUMO2	0.0002528754810813462
GRB2	0.00022305577491720015
MMP9	0.0002155529522242026
BAG3	0.0002145012509925916
CCR5	0.000210863957731858
MMP2	0.000208835119547027
MMP8	0.00020327528116542628
CCBP2	0.00020253058574587964
CCR3	0.000202166091482061
CCRL1	0.00019830155943528378
CCR2	0.0001978363036713072
EGFR	0.00018783140910355213
MMP10	0.00017695125809356232
HSP90AA1	0.00017148473502179813
SRC	0.00016258996788987937
ATXN1	0.00016110104003093893
PLG	0.0001602137305411723
HSP90AB1	0.0001561489747523866
CXCR3	0.0001518325638461615
PPP1CA	0.00015124777541764613
CTNNB1	0.00015048935316986663
FYN	0.00014951183328128055
CAD	0.00014737328784343527
PDIA3	0.00014478187780751683
HDAC1	0.00014247347415780932
CAV1	0.00013955804681984365
MAPK1	0.0001370233421418953
CLIC1	0.00013695667587597173
YWHAB	0.00013253633052245553
ZDHHC17	0.00013162862905023384
MAPK3	0.0001308635136361967
TP53	0.00012726268497919059
ACTA1	0.00012578045753530614
SRPK2	0.00012281764747482644
CLGN	0.00012266388988981886
SUMO1	0.00012249270097887605
PCNA	0.00012224943609394684
SGTA	0.00011952439347897022
MMP13	0.00011853203371981676
UCKL1	0.00011828584083444486
CDK2	0.00011787256938992455
AKT1	0.00011755738268459973
ELANE	0.0001174478571378404
FBLN2	0.00011728622183358186
EP300	0.00011728516369562461
TNR	0.00011658292404467615
CDC5L	0.00011650518176638117
TRAF6	0.00011642905665531966
DCN	0.00011339275729421987
YWHAZ	0.00011212811118526393
ADAMTS4	0.00011173987273864537
VSTM4	0.00011105921413393435
HECW2	0.00010998676422959775
HAPLN1	0.00010900805248447291
YWHAG	0.0001087589363466273
JUP	0.00010721717609931064
TCF12	0.00010502509545732579
MCM2	0.00010472967325935223
MMP14	0.00010458656648067497
ORC2	0.0001043403438950096
CDC6	0.00010363639037515055
UPRT	0.000103234091781717
MAPK8	0.00010160522345487529
DCLK1	0.00010010569627361818
SRPK1	9.996041181368134e-05
TERF1	9.987634621295974e-05
ITGB1	9.967132610092885e-05
CPS1	9.942788379226533e-05
GAK	9.915333227036581e-05
GNAQ	9.897844577084342e-05
ABL1	9.747482690142378e-05
LGALS3	9.688674448481862e-05
GNAI2	9.632924154995441e-05
MCM3	9.629204374678697e-05
YWHAQ	9.614098624036342e-05
MCM7	9.576938664912458e-05
SERPINA1	9.54715932344954e-05
NFKB1	9.525237816977787e-05
JUN	9.483316229496014e-05
HDAC2	9.480538354457202e-05
UBE2A	9.446767407009509e-05
TRAF2	9.40292352685824e-05
NFKBIA	9.370225803029709e-05
SOX2	9.366461628844817e-05
LATS2	9.359353443364667e-05
KHDRBS1	9.347528356033207e-05
ZBTB16	9.323642982542743e-05
TCF3	9.321436685631214e-05
CSNK2A1	9.316305016225903e-05
YWHAE	9.311391623183316e-05
KDR	9.296490191270716e-05
SPP1	9.241464936225437e-05
ACTB	9.207058889510979e-05
SYK	9.170756976755067e-05
CCL5	9.152204320249683e-05
CCR1	9.102891805449372e-05
PFAS	9.087549360074662e-05
MYOC	9.04011374884423e-05
CIB1	9.007042756030764e-05
IQCB1	8.923395775257408e-05
NGF	8.88844175854434e-05
EHMT2	8.876527122639449e-05
VCAN	8.846252709834729e-05
OS9	8.83928872917894e-05
GNA13	8.804851508018176e-05
ATP4A	8.778271538545368e-05
SMARCA4	8.761071422639963e-05
PTEN	8.735525084991086e-05
LNX1	8.721417412318842e-05
POT1	8.610806938155716e-05
FURIN	8.594374591048719e-05
UBE2I	8.59222997489771e-05
ANXA1	8.574619398642259e-05
EEF1B2	8.573402352392569e-05
P4HB	8.569974044235343e-05
LRRK2	8.533810379230368e-05
HGS	8.433384415034933e-05
PPP2CA	8.42327026869623e-05
HTT	8.343447341309704e-05
CD9	8.326719959277703e-05
RUVBL1	8.316268483378022e-05
CDK1	8.29815122647742e-05
UMPS	8.273285624281121e-05
HPR	8.242045425376968e-05
COL1A1	8.232543661823154e-05
HSPG2	8.217114856998324e-05
FASLG	8.212550558389948e-05
EHMT1	8.20337349268796e-05
POTEI	8.16621654756619e-05
MBP	8.148432449154745e-05
POTEF	8.125788993622093e-05
POTEJ	8.119462613853041e-05
POTEE	8.116181462537866e-05
CD151	8.116066651804016e-05
TCF4	8.11466030141836e-05
PDIA4	8.078349273092926e-05
ZAP70	8.059648457109148e-05
MMP15	8.043020160610696e-05
CAPN1	8.024464218852942e-05
RUVBL2	8.004972501510078e-05
RNF2	7.989316951501134e-05
DPYD	7.978511670874881e-05
ALG8	7.976987535589884e-05
YWHAH	7.962403185912456e-05
HBEGF	7.961044200131682e-05
PDIA2	7.958876195851203e-05
PRKACB	7.94269271598198e-05
MYC	7.934178122502426e-05
PSMD4	7.891928383490833e-05
IKBKG	7.885887465470628e-05
CD63	7.880683403826142e-05
RIPK4	7.875195233021369e-05
PTBP3	7.862524641599655e-05
THBS1	7.84993617147906e-05
PRKACG	7.818429224383366e-05
PPP3CA	7.811027998317697e-05
GNA12	7.798108636281963e-05
HSPA8	7.775074416835223e-05
EPRS	7.77167707919047e-05
WASL	7.768077384410464e-05
PRKCA	7.756267871328763e-05
NCK1	7.738746633336157e-05
HACE1	7.736048393865304e-05
F10	7.700301928196118e-05
PIDD	7.685778344765549e-05
CCR10	7.683510201347146e-05
CRK	7.65180634144523e-05
LAMP3	7.650297098597045e-05
GNAT1	7.634763160562912e-05
PRKG1	7.622820961567705e-05
LAMA1	7.604976857415857e-05
MSH2	7.604652628384406e-05
TNFRSF10A	7.594580713962142e-05
CUL3	7.593153251870389e-05
FHL2	7.559865592463819e-05
FN1	7.559381254533214e-05
ORC4	7.552380578721354e-05
CDC45	7.514154375059826e-05
SMARCA2	7.509388151129585e-05
PROC	7.448393099774767e-05
TNFRSF11A	7.44586704317699e-05
TXNDC11	7.43294161248924e-05
SNW1	7.429167594609959e-05
PPP3CC	7.428781799234282e-05
ACACA	7.424798518138514e-05
CELA3A	7.414038422860864e-05
RAC1	7.399449655929333e-05
F2	7.385781250569306e-05
HDAC4	7.379213554492174e-05
ERBB2	7.343703929983976e-05
PPP2CB	7.342851064922655e-05
PRKX	7.329511044108563e-05
GNB2L1	7.323577974896177e-05
ADAM17	7.320058347463066e-05
PPP3CB	7.286427209838827e-05
HSPA5	7.27807997646876e-05
TERF2IP	7.270936056951097e-05
PRKG2	7.24684643902782e-05
SF3B1	7.234736081955452e-05
KRTAP10-3	7.231110077272985e-05
AR	7.214193569895385e-05
NHP2	7.199183792782203e-05
DARC	7.191381352991051e-05
HDAC3	7.189568524425274e-05
UBE2D2	7.179238022551441e-05
ACACB	7.176641038768476e-05
PHLPP2	7.176099181850468e-05
PHLPP1	7.167528078881122e-05
ZNF675	7.167021690435149e-05
GNA15	7.162529219258123e-05
MAD2L1	7.159113105528777e-05
PIK3R1	7.142805541914633e-05
MAPK14	7.133838603876901e-05
TMED2	7.133204444290204e-05
ODF2	7.132245113293894e-05
SP1	7.131468759224939e-05
VKORC1	7.124032696045581e-05
MYO5A	7.119821612473057e-05
COL1A2	7.099149861073461e-05
PRSS50	7.093909666083613e-05
PPP5C	7.078673393631832e-05
CUL1	7.060928410563094e-05
TNFRSF11B	7.051080898192073e-05
ATP13A2	7.04286598017233e-05
HUWE1	7.02348465229574e-05
PCSK2	7.00812218017545e-05
MYO5B	7.00521786628829e-05
HSP90B1	6.974595053615049e-05
FUS	6.963059064180517e-05
UBE2D1	6.959056209347874e-05
PNPLA6	6.957519794600874e-05
CTSG	6.957237649461294e-05
FBXW11	6.946777502934203e-05
TFAP2C	6.939289341483273e-05
COPS5	6.9216950432743e-05
PPP2R1B	6.913256912528465e-05
RELA	6.907396923482705e-05
CHRD	6.899342887689788e-05
XRN1	6.896118402600572e-05
FBN1	6.88797014439891e-05
CREBBP	6.887822863784452e-05
ADAM19	6.861949985183846e-05
NIP7	6.853451874883263e-05
SFN	6.852180205357792e-05
PNPLA7	6.849098207598202e-05
RHOA	6.838563559949855e-05
HSPA4	6.83187964656118e-05
SBF1	6.829945425178123e-05
NOTCH2NL	6.798745790249634e-05
DLG4	6.796054292995286e-05
FAM213B	6.795256611605394e-05
MYO5C	6.790031196610801e-05
RABIF	6.778324279944447e-05
AGT	6.77587050457547e-05
PSMA3	6.755819101649616e-05
PLK1	6.734451679163948e-05
PPIA	6.72342448124305e-05
CDC42	6.716850482719211e-05
UBE2D3	6.69349410590269e-05
RIMS2	6.689597923537008e-05
GNAI1	6.675614941837945e-05
COL8A1	6.665899925216963e-05
CD46	6.6646359773963e-05
GPRASP1	6.660699344358754e-05
CDK5	6.646366342944349e-05
ERGIC1	6.644852187677854e-05
CUL4B	6.637857435173969e-05
PFN1	6.623105470588244e-05
CALM1	6.608847137130303e-05
MCM5	6.596218301751933e-05
CDK6	6.585133029862972e-05
PDLIM7	6.571477691197475e-05
SKP1	6.566268443651698e-05
DLG1	6.536286462235124e-05
SUGT1	6.535672362201427e-05
GNAO1	6.530899893265897e-05
PRKAR2A	6.527266568336654e-05
FBN2	6.510543846724329e-05
TERF2	6.498610489882555e-05
PRSS58	6.497398831830557e-05
SMAD3	6.48442295058237e-05
SAP18	6.481486450880507e-05
SHARPIN	6.47666541105619e-05
RANBP3	6.47422103908837e-05
ACTA2	6.454483979445853e-05
RAB5C	6.452528711849254e-05
ACE2	6.44998978002524e-05
PPP4C	6.444882633555173e-05
TRIP13	6.442187289033944e-05
PRKAR2B	6.441803638823762e-05
TIMP3	6.436086096229805e-05
PRTN3	6.421810060029909e-05
PRSS3	6.41635609356516e-05
LATS1	6.416334722479493e-05
LRP1	6.411707334674736e-05
PRPF19	6.410809641237148e-05
CDK3	6.408292060912726e-05
APC	6.400604743713703e-05
NEDD4	6.394620910947084e-05
PEX5	6.391114862776704e-05
CUL4A	6.379583955950512e-05
KRAS	6.3728668627968e-05
TRAP1	6.34001556708454e-05
CDK4	6.331126400030198e-05
GAR1	6.324872004901663e-05
ACTG1	6.321317136536337e-05
PTPN11	6.314360582694432e-05
RFXANK	6.309718072575781e-05
DYRK1B	6.309710637782511e-05
POLR2A	6.302800367709768e-05
EEF1G	6.297218278452605e-05
PSMA1	6.296079170640056e-05
PRKAR1A	6.295742891136637e-05
TIMP2	6.284830399163837e-05
PCSK1	6.272211177111953e-05
HSPD1	6.265704256168444e-05
IGFALS	6.262086414233841e-05
PRSS55	6.259738050603817e-05
GMPS	6.248189399697413e-05
SEC61A1	6.240396514276483e-05
APPBP2	6.238564690404828e-05
ACTC1	6.22716025920285e-05
USP50	6.226942046093741e-05
TMPRSS11A	6.223228827262913e-05
CHTF18	6.207446114297427e-05
ASB5	6.200798194213369e-05
ACE	6.19602023189869e-05
RBPMS	6.193349164017905e-05
ASH1L	6.189879770774476e-05
FABP3	6.182069199421185e-05
SIN3A	6.169278053134213e-05
STAT3	6.167130233427311e-05
BMI1	6.165778987963907e-05
ITGAV	6.163093490222946e-05
CEBPA	6.150454728428228e-05
SLC16A1	6.142029478757122e-05
ASB1	6.130729948430422e-05
UCHL5	6.130369613399324e-05
PDCD6IP	6.12556044526576e-05
PARK2	6.114150985132147e-05
MPDZ	6.112752255086086e-05
ABHD14B	6.109841412583251e-05
PPIL2	6.10663819078478e-05
OBSCN	6.099643566609978e-05
CCDC155	6.0907361894944755e-05
SMU1	6.0828746310799775e-05
APP	6.0697332397748024e-05
RFC3	6.06709384020588e-05
UBE2U	6.0602001125683124e-05
LRRTM3	6.057364547059922e-05
LRRTM4	6.057364547059922e-05
PTPN6	6.057077750478856e-05
SEC61A2	6.054842803861069e-05
HDAC5	6.0467649270103436e-05
PAX3	6.017803714455042e-05
SMAD2	6.0096878459927246e-05
HSPA9	6.00553115551947e-05
WWOX	6.003892687326632e-05
STK3	5.998816522306309e-05
FLOT2	5.9951867526830045e-05
SRSF7	5.975172792790612e-05
UBE2D4	5.968660948179509e-05
LCK	5.967890580830223e-05
JAK2	5.956435680671062e-05
CCL8	5.9523201183416625e-05
DYRK1A	5.951463065516814e-05
CANX	5.948775448421245e-05
SON	5.945990005335323e-05
PRSS45	5.925606877468149e-05
TALDO1	5.921512039514468e-05
UBE2N	5.919763883019134e-05
CASK	5.9165593040054605e-05
PRSS42	5.908643272934104e-05
TMPRSS11E	5.908257214282259e-05
CALM2	5.907230183740901e-05
SRSF11	5.906305960375523e-05
SYNE4	5.902080454611453e-05
BTRC	5.8965046624257435e-05
CAP1	5.895043768041894e-05
POU3F3	5.892710653039655e-05
HSPA6	5.8861918320134356e-05
FBXO25	5.87835400883001e-05
POLR1B	5.8774979919420086e-05
MTOR	5.875780308688856e-05
SLC16A3	5.860113668148492e-05
BCAS2	5.8566428348090614e-05
IL1B	5.854424472468985e-05
STK38	5.848505003416867e-05
EED	5.846318568577666e-05
SDHB	5.8456054734095874e-05
HRAS	5.842949295286976e-05
SGTB	5.842433723238098e-05
TOP2A	5.834724756384692e-05
STK38L	5.8243366094612434e-05
PRKAR1B	5.8237630862359265e-05
UBE2E1	5.82329854605133e-05
TOP2B	5.822193317770021e-05
PPP5D1	5.820283442252895e-05
PRSS38	5.809186097157132e-05
KDM5B	5.778567954244716e-05
NFYC	5.7753074775484484e-05
UBA2	5.77048426503451e-05
SUZ12	5.764288557176719e-05
CSNK1E	5.763609733736904e-05
CAMK2B	5.756471885970165e-05
ESRP1	5.7555187726160064e-05
SNX1	5.755255577748044e-05
ESRP2	5.7487564116105994e-05
FKBP5	5.746123203296419e-05
LYN	5.735944653877866e-05
NOD1	5.734325786455865e-05
PNMA1	5.7333042176548896e-05
ATXN10	5.730332116678756e-05
TERT	5.713416120760088e-05
PARP2	5.708891545755794e-05
ITM2C	5.7076446599353954e-05
IRAK2	5.705760645347676e-05
KLKB1	5.704810989927163e-05
TRAF1	5.7018125164173244e-05
TAF2	5.6999319164619735e-05
FKBP4	5.697691194325672e-05
ACTBL2	5.691672299619849e-05
PRKDC	5.6897907117675653e-05
ADAMTSL4	5.6849140788962686e-05
GOPC	5.68466165189115e-05
CSNK2A2	5.681218651757515e-05
MAPK13	5.67819761832796e-05
POU5F1	5.676721981560495e-05
CCT2	5.676263239464505e-05
RPSA	5.6689407231131173e-05
EGR2	5.668527784383482e-05
CUL5	5.667512283472685e-05
TMPRSS11F	5.661686452319936e-05
PFDN5	5.657494321147847e-05
CDC20	5.65556537281731e-05
MDM2	5.653095814734021e-05
ATP6V1A	5.650072036555346e-05
SLC16A4	5.640294227905982e-05
TUBG1	5.636956394181813e-05
CBL	5.6304772870226905e-05
WDR48	5.628384248520877e-05
FATE1	5.62807907237707e-05
STK24	5.622819403831736e-05
SHBG	5.620030942589944e-05
ESR1	5.5956639107616395e-05
CNBD2	5.594304976250331e-05
MAPK11	5.582687695397312e-05
MDFI	5.581300964706781e-05
HYOU1	5.5719581173640076e-05
TCP1	5.5623736575430016e-05
NR5A1	5.5621122885076885e-05
STK4	5.5603477207382174e-05
DERL1	5.555665815287979e-05
PRSS48	5.5413801590821355e-05
ERBB4	5.538145589271185e-05
PRKCG	5.534887262959971e-05
CDK19	5.534761081048238e-05
F2RL2	5.532666696400794e-05
TMPRSS4	5.52788253209429e-05
LRGUK	5.5274796684213764e-05
GPD2	5.525823819536699e-05
TMPRSS5	5.5219352304636935e-05
TPTE2	5.51966750532647e-05
TPTE	5.514992113898055e-05
BUB1	5.5114915062170434e-05
COPS6	5.5112566106393754e-05
GNL3L	5.5105457475630174e-05
PPP1CC	5.504916344117369e-05
CAP2	5.504870583491505e-05
GNL3	5.5042214042158135e-05
TMPRSS12	5.503886466145922e-05
PLSCR1	5.499902068191873e-05
TMPRSS11B	5.4985432225268105e-05
PRKCD	5.490349036004501e-05
MAPK7	5.487720710031353e-05
HNRNPD	5.483422870067995e-05
NOTCH1	5.4702930963788256e-05
ACTG2	5.4658526559844464e-05
RANBP2	5.4605759778272764e-05
MTHFD1	5.4594146559015886e-05
TMPRSS13	5.4512778795225e-05
MAPK12	5.447387581272211e-05
CDK18	5.442741815771977e-05
PCSK5	5.44215300157289e-05
CYB5R4	5.438523551930515e-05
LPIN1	5.431139632042708e-05
ENO1	5.428631188606951e-05
MAPK6	5.4227059165640805e-05
NDUFAB1	5.412507768388203e-05
NPM1	5.409626386505919e-05
SUPT5H	5.407815545074142e-05
SUMO3	5.402270372519288e-05
H2AFX	5.3959544218576965e-05
HOXC11	5.395888106485969e-05
SPRTN	5.3876766635772873e-05
LPIN2	5.382936406113104e-05
MAP3K8	5.375977287485426e-05
LPIN3	5.371803749792878e-05
JAM2	5.3688459160441214e-05
BMP2	5.3600214995367255e-05
ICT1	5.358478767005457e-05
UTF1	5.356640565158902e-05
PLCG1	5.3560214629253364e-05
CDC34	5.352872857851747e-05
AP3D1	5.3473515315241834e-05
CBX6	5.346091519405631e-05
POLR1A	5.3392155028550476e-05
GSK3B	5.332336370256687e-05
TMPRSS2	5.330327430805199e-05
MST4	5.328225991925923e-05
ERBB3	5.321728947890474e-05
RHOC	5.3164435466982394e-05
KITLG	5.313638868901753e-05
SEC63	5.312407973763152e-05
CDK15	5.310639829044379e-05
AGTRAP	5.302761136324305e-05
EEF2	5.300153830455831e-05
HNRNPA1	5.299692428884078e-05
ARF1	5.296272114247388e-05
DNM2	5.295647833087667e-05
TMPRSS3	5.293080242286387e-05
WDR31	5.288607681198791e-05
DLX5	5.287137194703009e-05
CDC40	5.281652398842259e-05
SRF	5.2781180071827534e-05
KRTAP10-8	5.27609954734909e-05
PCSK6	5.270311039722033e-05
VHL	5.264147786779379e-05
PTK7	5.253301678542238e-05
HPN	5.245842292274259e-05
hsa-mir-3654	5.239322712466412e-05
SETD1A	5.234806186891851e-05
OLIG2	5.229587685256394e-05
PCSK7	5.220533494853746e-05
PRSS21	5.2173550682613554e-05
HELZ2	5.208259721529955e-05
YAP1	5.20680429054652e-05
STK25	5.205633924345047e-05
ACTR10	5.205508956796418e-05
MAP3K3	5.203884970203088e-05
CS	5.2028960364537946e-05
HHEX	5.199130961332778e-05
CDK17	5.198125069618864e-05
CSE1L	5.194041395079942e-05
PPEF1	5.1916263503555885e-05
BPTF	5.187604412938472e-05
APEX1	5.186884648822802e-05
DNM1L	5.186413276254102e-05
PPEF2	5.183490732090959e-05
CYB5B	5.1829207425872995e-05
ACTR1A	5.1817244085793246e-05
CCT5	5.1798446586636453e-05
CDK16	5.177581278670605e-05
CDK14	5.175204622327353e-05
CSTF3	5.168851420515156e-05
PCSK4	5.1681471038719344e-05
KRTAP10-7	5.162234522716373e-05
DICER1	5.161304552851707e-05
MYH9	5.1607134734085036e-05
GFI1B	5.1589091905447123e-05
CDK9	5.1578577234651564e-05
ARRB1	5.15580838714205e-05
MAP4K1	5.1555384281513576e-05
CDK8	5.151092832357758e-05
ACTR1B	5.150915154125966e-05
CHEK2	5.147932749705128e-05
GNAI3	5.145398124092451e-05
RAD54B	5.141483490256742e-05
TFAP2A	5.133401784721784e-05
SETD1B	5.133149050019277e-05
NDUFS1	5.129293762180907e-05
CBLN3	5.128765768508581e-05
CYB5A	5.127951789732295e-05
SH3KBP1	5.123270470549003e-05
SMC3	5.1105783393732527e-05
CHMP4A	5.107079511232194e-05
MTHFD1L	5.105484716099049e-05
NRAS	5.102006425458105e-05
SMAD4	5.097389888629454e-05
NOTCH3	5.0818728855880144e-05
RAB7A	5.078004058750256e-05
HDAC9	5.075562074723392e-05
DVL3	5.0598568522870124e-05
POLR3A	5.0524758784186856e-05
TRIB1	5.0519415984773444e-05
SQSTM1	5.0461411886169963e-05
PPP3R2	5.0440277318276e-05
UBE2H	5.03790914818193e-05
TJP1	5.0340999733800074e-05
PRSS22	5.031239625100463e-05
POLR1C	5.030622593182886e-05
CSNK1A1	5.025775475026209e-05
FKBP1A	5.025312505555601e-05
PSMB2	5.0252863631534254e-05
TP53BP1	5.0244159313698324e-05
GNB1	5.021243711767864e-05
CDC37	5.019173894441047e-05
UBE2E3	5.0187334434864316e-05
IRAK4	5.0141975274954105e-05
BCL6	5.0138022158660655e-05
FBXW7	5.0105792826502876e-05
ENO3	5.007332450464549e-05
TUFM	4.9960974768654705e-05
MAP3K1	4.9949103978223966e-05
TRAF3	4.994708647521231e-05
ATP6V1B1	4.9920700377316774e-05
RFC4	4.991156780565646e-05
EFTUD2	4.985880497842199e-05
UBE3A	4.9851443426912465e-05
RPS3	4.971874788301215e-05
SMG1	4.968119542434974e-05
DLG3	4.9681174638332896e-05
RNASEL	4.966011709549738e-05
NADSYN1	4.965232718443793e-05
TRIP6	4.963495358000701e-05
RHOB	4.957188039536318e-05
NFYB	4.9489572621177675e-05
DVL2	4.948671062606639e-05
MAP3K5	4.947596197259288e-05
EDN1	4.946745789418951e-05
CCT7	4.945578290598213e-05
NSF	4.9445775339986935e-05
PPP2R1A	4.944304285113091e-05
ACTRT3	4.941907923279313e-05
SIN3B	4.9417626219570724e-05
NPLOC4	4.939351978989475e-05
ACTL7A	4.9387692623119665e-05
ACTL10	4.9375556200499565e-05
ACTL8	4.936611075100192e-05
ACTL9	4.934589280569769e-05
ACTRT1	4.934589280569769e-05
ACTL7B	4.934589280569769e-05
ACTRT2	4.934589280569769e-05
PPP3R1	4.9327277215918776e-05
DDB1	4.925084855848601e-05
TAF1	4.913396014420611e-05
PROCR	4.912737967034818e-05
PSMC3	4.908014153236962e-05
TSSK3	4.907472623946078e-05
ZDHHC13	4.905828454712493e-05
OGT	4.9030641151493066e-05
HSD17B7	4.898231556313468e-05
HDAC7	4.8981469511441496e-05
MCM9	4.8894231544117914e-05
NOTCH2	4.885154524446158e-05
FKBP3	4.884644000502997e-05
POLR2B	4.874041291904349e-05
HIPK4	4.8731924719892725e-05
CAT	4.872942553989358e-05
RAD54L	4.872336568678748e-05
PRSS27	4.8627988276163075e-05
PAN2	4.862639682672327e-05
FGFR2	4.855922642180846e-05
IRAK1	4.8553991474019876e-05
SHH	4.8536665315390946e-05
PRKCB	4.8535271206304934e-05
TPM3	4.8476743458074775e-05
UBE2B	4.8466051045273e-05
CAMK2A	4.844710411233575e-05
XRCC5	4.8442804375931776e-05
DNM1	4.844213690491957e-05
DDX39A	4.840516430905077e-05
MAPK15	4.8340240004093776e-05
PLXNA2	4.8293017657774656e-05
CHP1	4.828244436682933e-05
CCT4	4.8224616223325186e-05
SIAH1	4.8217055717509934e-05
RBX1	4.815695899876683e-05
BMP2K	4.799209063090373e-05
NEDD4L	4.7965262187055675e-05
